frame_index,timestamp,landmark_id,x,y,z,visibility
65,2.252093,12,436.860,818.838,0.269519,1.000
65,2.252093,13,276.436,913.140,0.039872,0.837
65,2.252093,14,355.719,886.686,0.228313,0.458
65,2.252093,23,332.374,1028.264,-0.016528,0.999
65,2.252093,24,408.873,1035.122,0.016140,0.999
65,2.252093,15,242.091,837.138,-0.008569,0.875
65,2.252093,16,263.269,828.534,0.191406,0.617
66,2.286740,11,332.700,815.969,0.140786,0.999
66,2.286740,12,438.306,819.250,0.269875,1.000
66,2.286740,13,275.918,911.872,0.038137,0.839
66,2.286740,14,354.771,884.136,0.219239,0.456
66,2.286740,23,331.723,1029.186,-0.028925,0.999
66,2.286740,24,409.020,1036.244,0.028577,0.999
66,2.286740,15,241.791,836.942,-0.029629,0.882
66,2.286740,16,263.402,827.970,0.146142,0.626
67,2.321388,11,337.982,814.696,0.290066,0.999
67,2.321388,12,436.933,819.572,0.320919,1.000
67,2.321388,13,276.502,911.242,0.105539,0.802
67,2.321388,14,327.652,882.477,0.121538,0.467
67,2.321388,23,331.867,1027.859,-0.013478,0.999
67,2.321388,24,407.221,1034.999,0.013147,0.999
67,2.321388,15,277.768,847.103,-0.046528,0.868
67,2.321388,16,261.686,828.407,-0.151562,0.642
68,2.356035,11,336.347,814.778,0.223565,0.999
68,2.356035,12,437.075,820.267,0.316742,1.000
68,2.356035,13,277.550,911.456,0.075473,0.813
68,2.356035,14,342.063,886.983,0.220655,0.466
68,2.356035,23,331.225,1027.209,-0.012631,0.999
68,2.356035,24,407.026,1034.704,0.012380,1.000
68,2.356035,15,258.348,846.188,-0.019278,0.877
68,2.356035,16,263.557,827.896,0.189526,0.640
69,2.390683,11,336.233,814.604,0.195757,0.999
69,2.390683,12,437.258,820.540,0.304078,1.000
69,2.390683,13,275.867,910.569,0.073960,0.821
69,2.390683,14,348.755,882.482,0.203029,0.461
69,2.390683,23,330.998,1027.193,-0.024308,1.000
69,2.390683,24,407.280,1034.687,0.023969,1.000
69,2.390683,15,253.185,842.888,-0.026619,0.883
69,2.390683,16,263.677,827.209,0.147037,0.639
70,2.425330,11,335.966,814.870,0.127596,0.999
70,2.425330,12,438.593,822.088,0.274649,1.000
70,2.425330,13,275.793,910.464,0.016240,0.833
70,2.425330,14,357.446,882.589,0.205772,0.462
70,2.425330,23,330.791,1027.425,-0.029667,1.000
70,2.425330,24,407.159,1035.917,0.029271,1.000
70,2.425330,15,248.595,841.989,-0.035912,0.891
70,2.425330,16,276.971,825.411,0.136581,0.639
71,2.459978,11,336.231,814.319,0.162377,1.000
71,2.459978,12,438.895,825.514,0.318859,1.000
71,2.459978,13,276.196,909.807,0.051112,0.841
71,2.459978,14,357.293,894.432,0.247903,0.454
71,2.459978,23,330.788,1027.029,-0.028919,1.000
71,2.459978,24,407.112,1035.822,0.028536,1.000
71,2.459978,15,246.639,841.816,0.008766,0.896
71,2.459978,16,282.132,825.944,0.170758,0.638
72,2.494626,11,335.846,814.629,0.158965,1.000
72,2.494626,12,440.343,827.434,0.284196,1.000
72,2.494626,13,275.832,909.529,0.032378,0.850
72,2.494626,14,359.034,887.369,0.195231,0.447
72,2.494626,23,330.301,1027.257,-0.028385,1.000
72,2.494626,24,407.022,1036.134,0.027908,1.000
72,2.494626,15,246.321,838.938,-0.028736,0.903
72,2.494626,16,281.376,825.477,0.083779,0.633
73,2.529273,11,336.654,814.173,0.124637,1.000
73,2.529273,12,439.991,828.646,0.225263,1.000
73,2.529273,13,276.842,909.253,0.002787,0.858
73,2.529273,14,358.605,893.141,0.151973,0.446
73,2.529273,23,330.302,1026.905,-0.014363,1.000
73,2.529273,24,406.185,1035.731,0.013897,1.000
73,2.529273,15,245.577,838.431,-0.068128,0.908
73,2.529273,16,277.661,827.513,0.060538,0.633
74,2.563921,11,336.173,814.200,0.130104,1.000
74,2.563921,12,440.124,829.308,0.242118,1.000
74,2.563921,13,276.842,909.338,0.035218,0.864
74,2.563921,14,362.295,899.914,0.239482,0.436
74,2.563921,23,328.667,1028.398,-0.014056,1.000
74,2.563921,24,405.060,1037.523,0.013565,1.000
74,2.563921,15,244.475,836.493,0.024154,0.912
74,2.563921,16,291.016,827.968,0.260048,0.616
75,2.598568,11,336.167,813.213,0.196141,1.000
75,2.598568,12,439.887,829.536,0.258153,1.000
75,2.598568,13,276.902,909.331,0.064711,0.855
75,2.598568,14,360.091,892.627,0.230874,0.438
75,2.598568,23,328.649,1028.270,-0.009411,1.000
75,2.598568,24,404.870,1037.275,0.008980,1.000
75,2.598568,15,246.486,838.625,-0.001914,0.911
75,2.598568,16,278.372,827.976,0.175611,0.614
76,2.633216,11,336.012,813.252,0.191412,1.000
76,2.633216,12,440.658,830.227,0.281880,1.000
76,2.633216,13,276.329,908.487,0.103124,0.853
76,2.633216,14,359.922,889.135,0.278345,0.432
76,2.633216,23,328.349,1028.491,-0.015270,1.000
76,2.633216,24,404.842,1037.488,0.014757,1.000
76,2.633216,15,246.521,838.231,0.128721,0.910
76,2.633216,16,273.575,826.369,0.274701,0.607
77,2.667863,11,335.685,814.027,0.212473,1.000
77,2.667863,12,440.672,830.154,0.282610,1.000
77,2.667863,13,276.063,908.447,0.094915,0.856
77,2.667863,14,359.597,889.717,0.256035,0.436
77,2.667863,23,327.281,1028.482,-0.004316,1.000
77,2.667863,24,404.845,1037.411,0.003838,1.000
77,2.667863,15,244.091,837.966,0.054109,0.913
77,2.667863,16,272.923,826.334,0.200420,0.609
78,2.702511,11,335.648,814.002,0.200943,1.000
78,2.702511,12,440.689,830.258,0.293543,1.000
78,2.702511,13,275.782,908.153,0.086777,0.858
78,2.702511,14,359.325,888.267,0.245520,0.436
78,2.702511,23,327.219,1028.775,-0.012600,1.000
78,2.702511,24,405.200,1037.614,0.012103,1.000
78,2.702511,15,244.125,837.933,0.051531,0.914
78,2.702511,16,271.253,826.215,0.187343,0.611
79,2.737159,11,335.619,812.682,0.195711,1.000
79,2.737159,12,441.173,830.514,0.330377,1.000
79,2.737159,13,271.932,907.078,0.122294,0.861
79,2.737159,14,361.169,888.890,0.342047,0.426
79,2.737159,23,327.228,1028.670,-0.031681,1.000
79,2.737159,24,405.429,1037.707,0.031109,1.000
79,2.737159,15,243.753,837.538,0.168448,0.914
79,2.737159,16,276.279,826.771,0.384146,0.595
80,2.771806,11,335.260,814.432,0.193738,1.000
80,2.771806,12,441.120,830.456,0.322950,1.000
80,2.771806,13,269.948,906.440,0.119363,0.866
80,2.771806,14,362.553,885.664,0.305014,0.422
80,2.771806,23,327.190,1027.410,-0.028593,1.000
80,2.771806,24,405.823,1036.642,0.028055,1.000
80,2.771806,15,243.778,836.309,0.126913,0.915
80,2.771806,16,285.982,823.296,0.310269,0.582
81,2.806454,11,335.077,815.571,0.149347,1.000
81,2.806454,12,440.657,829.951,0.281035,1.000
81,2.806454,13,268.462,906.239,0.051435,0.871
81,2.806454,14,364.859,878.494,0.255839,0.412
81,2.806454,23,326.983,1027.657,-0.026732,1.000
81,2.806454,24,405.878,1037.113,0.026213,1.000
81,2.806454,15,243.825,835.055,0.033690,0.918
81,2.806454,16,291.206,819.849,0.228376,0.569
82,2.841101,11,333.584,815.545,0.208668,1.000
82,2.841101,12,440.733,829.981,0.309948,1.000
82,2.841101,13,268.789,906.253,0.074154,0.871
82,2.841101,14,363.772,878.707,0.258316,0.412
82,2.841101,23,326.512,1027.764,-0.025832,1.000
82,2.841101,24,405.932,1037.125,0.025279,1.000
82,2.841101,15,243.703,835.301,0.025753,0.919
82,2.841101,16,283.942,821.360,0.225565,0.568
83,2.875749,11,333.311,814.260,0.176751,1.000
83,2.875749,12,440.616,830.063,0.272165,1.000
83,2.875749,13,268.982,906.435,0.056870,0.872
83,2.875749,14,365.363,891.246,0.233105,0.399
83,2.875749,23,326.320,1028.855,-0.021931,1.000
83,2.875749,24,405.704,1037.987,0.021404,1.000
83,2.875749,15,244.538,835.801,0.018577,0.918
83,2.875749,16,291.057,830.778,0.223775,0.548
84,2.910396,11,333.317,813.754,0.186147,1.000
84,2.910396,12,440.092,830.147,0.319845,1.000
84,2.910396,13,269.591,906.551,0.069609,0.874
84,2.910396,14,365.353,899.245,0.295590,0.392
84,2.910396,23,326.564,1028.794,-0.028315,1.000
84,2.910396,24,405.379,1037.708,0.027918,1.000
84,2.910396,15,243.162,836.747,0.043312,0.919
84,2.910396,16,291.086,834.423,0.298827,0.541
85,2.945044,11,332.601,813.691,0.170798,1.000
85,2.945044,12,440.557,830.112,0.317708,1.000
85,2.945044,13,269.779,906.485,0.064918,0.876
85,2.945044,14,367.154,897.902,0.280503,0.377
85,2.945044,23,326.287,1028.682,-0.028439,1.000
85,2.945044,24,405.142,1037.657,0.028000,1.000
85,2.945044,15,243.200,836.750,0.043579,0.918
85,2.945044,16,295.121,833.979,0.268612,0.516
86,2.979692,11,332.361,814.029,0.206073,1.000
86,2.979692,12,440.544,829.842,0.316602,1.000
86,2.979692,13,269.892,906.512,0.065421,0.874
86,2.979692,14,366.859,895.118,0.236547,0.375
86,2.979692,23,326.201,1028.767,-0.016907,1.000
86,2.979692,24,405.138,1038.064,0.016457,1.000
86,2.979692,15,242.996,836.766,-0.006417,0.918
86,2.979692,16,293.750,832.956,0.171651,0.515
87,3.014339,11,331.629,813.912,0.232085,1.000
87,3.014339,12,440.888,830.426,0.346479,1.000
87,3.014339,13,270.029,906.561,0.077581,0.871
87,3.014339,14,368.231,904.133,0.306190,0.366
87,3.014339,23,326.186,1028.271,-0.017857,1.000
87,3.014339,24,405.454,1037.664,0.017411,1.000
87,3.014339,15,243.811,837.695,0.001720,0.916
87,3.014339,16,294.264,845.436,0.325754,0.494
88,3.048987,11,331.052,813.859,0.214741,1.000
88,3.048987,12,440.874,830.007,0.311681,1.000
88,3.048987,13,270.129,906.559,0.065265,0.870
88,3.048987,14,368.042,902.584,0.268528,0.358
88,3.048987,23,325.921,1028.137,-0.017883,1.000
88,3.048987,24,405.587,1037.622,0.017437,1.000
88,3.048987,15,243.592,837.507,-0.004572,0.916
88,3.048987,16,294.032,842.815,0.267898,0.481
89,3.083634,11,331.085,813.884,0.168553,1.000
89,3.083634,12,440.520,829.351,0.306716,1.000
89,3.083634,13,270.178,906.644,0.052919,0.871
89,3.083634,14,363.810,888.004,0.267107,0.359
89,3.083634,23,325.905,1027.299,-0.030308,1.000
89,3.083634,24,405.604,1036.845,0.029883,1.000
89,3.083634,15,242.298,837.874,0.001779,0.918
89,3.083634,16,288.710,830.594,0.236869,0.490
90,3.118282,11,331.024,813.871,0.159167,1.000
90,3.118282,12,440.350,829.811,0.306343,1.000
90,3.118282,13,270.943,907.949,0.053633,0.872
90,3.118282,14,364.382,899.534,0.298241,0.346
90,3.118282,23,325.572,1027.359,-0.029748,1.000
90,3.118282,24,405.635,1036.999,0.029294,1.000
90,3.118282,15,241.045,837.915,0.028922,0.920
90,3.118282,16,289.894,840.273,0.338414,0.469
91,3.152930,11,330.834,814.132,0.207984,1.000
91,3.152930,12,439.447,829.765,0.327356,1.000
91,3.152930,13,267.156,906.930,0.088053,0.869
91,3.152930,14,364.112,894.845,0.304900,0.341
91,3.152930,23,324.659,1026.481,-0.025400,1.000
91,3.152930,24,405.603,1036.145,0.024918,1.000
91,3.152930,15,240.990,837.565,0.051507,0.918
91,3.152930,16,289.858,835.613,0.319168,0.459
92,3.187577,11,329.364,813.897,0.202453,1.000
92,3.187577,12,438.923,829.058,0.301197,1.000
92,3.187577,13,267.398,906.932,0.087363,0.864
92,3.187577,14,362.250,894.392,0.234707,0.333
92,3.187577,23,324.428,1026.490,-0.022486,1.000
92,3.187577,24,405.585,1036.068,0.022057,1.000
92,3.187577,15,240.889,837.285,0.023430,0.917
92,3.187577,16,289.335,834.031,0.172465,0.457
93,3.222225,11,328.672,813.943,0.199663,1.000
93,3.222225,12,438.327,828.977,0.305811,1.000
93,3.222225,13,267.281,906.968,0.075825,0.864
93,3.222225,14,362.245,894.306,0.258757,0.327
93,3.222225,23,324.252,1026.441,-0.020300,1.000
93,3.222225,24,405.154,1035.983,0.019818,1.000
93,3.222225,15,240.214,837.888,0.009947,0.918
93,3.222225,16,289.307,833.298,0.248927,0.448
94,3.256872,11,328.212,813.876,0.210847,1.000
94,3.256872,12,438.048,828.990,0.339661,1.000
94,3.256872,13,267.293,906.956,0.074473,0.865
94,3.256872,14,359.242,894.277,0.273978,0.328
94,3.256872,23,324.104,1026.217,-0.023094,1.000
94,3.256872,24,404.992,1035.675,0.022640,1.000
94,3.256872,15,239.566,838.495,0.004751,0.919
94,3.256872,16,273.170,833.849,0.239301,0.449
95,3.291520,11,327.656,813.833,0.224494,1.000
95,3.291520,12,437.724,829.518,0.339821,1.000
95,3.291520,13,267.158,906.964,0.059086,0.865
95,3.291520,14,360.962,902.831,0.273662,0.319
95,3.291520,23,323.254,1026.024,-0.018789,1.000
95,3.291520,24,404.513,1035.344,0.018394,1.000
95,3.291520,15,240.178,838.537,-0.054505,0.920
95,3.291520,16,279.253,846.603,0.237194,0.431
96,3.326167,11,327.267,813.604,0.163366,1.000
96,3.326167,12,437.062,829.474,0.312818,1.000
96,3.326167,13,261.521,905.918,0.074067,0.860
96,3.326167,14,359.033,898.253,0.273466,0.311
96,3.326167,23,323.073,1026.878,-0.036623,1.000
96,3.326167,24,404.538,1035.416,0.036130,1.000
96,3.326167,15,239.924,838.988,0.108061,0.914
96,3.326167,16,279.313,845.038,0.238244,0.423
97,3.360815,11,327.279,813.606,0.147185,1.000
97,3.360815,12,436.791,829.621,0.297197,1.000
97,3.360815,13,261.797,906.446,0.085981,0.857
97,3.360815,14,357.112,897.881,0.302008,0.310
97,3.360815,23,321.896,1028.621,-0.034629,1.000
97,3.360815,24,403.120,1037.168,0.034131,1.000
97,3.360815,15,238.429,839.303,0.133065,0.913
97,3.360815,16,279.295,838.870,0.338192,0.425
98,3.395463,11,326.445,813.989,0.150312,1.000
98,3.395463,12,436.515,833.249,0.242567,1.000
98,3.395463,13,262.204,907.522,0.083959,0.863
98,3.395463,14,362.188,915.691,0.295279,0.314
98,3.395463,23,319.960,1030.323,-0.010099,1.000
98,3.395463,24,400.377,1037.921,0.009499,1.000
98,3.395463,15,237.612,839.767,0.089992,0.914
98,3.395463,16,286.055,852.314,0.406781,0.411
99,3.430110,11,325.888,813.982,0.164924,1.000
99,3.430110,12,436.511,833.680,0.244108,1.000
99,3.430110,13,262.506,907.742,0.084278,0.856
99,3.430110,14,364.180,913.837,0.284813,0.309
99,3.430110,23,318.949,1030.472,-0.000525,1.000
99,3.430110,24,399.421,1037.904,-0.000111,1.000
99,3.430110,15,238.521,840.662,0.075651,0.907
99,3.430110,16,289.715,861.695,0.369392,0.392
100,3.464758,11,324.887,814.476,0.219645,1.000
100,3.464758,12,436.233,833.910,0.314960,1.000
100,3.464758,13,262.697,908.526,0.095408,0.849
100,3.464758,14,360.407,911.699,0.275041,0.308
100,3.464758,23,318.965,1030.433,-0.008836,1.000
100,3.464758,24,399.491,1037.898,0.008384,1.000
100,3.464758,15,238.906,842.127,0.071475,0.905
100,3.464758,16,286.133,857.476,0.244960,0.390
101,3.499405,11,325.022,814.102,0.165798,1.000
101,3.499405,12,436.163,834.760,0.301010,1.000
101,3.499405,13,261.773,907.920,0.107333,0.853
101,3.499405,14,388.162,925.170,0.412887,0.307
101,3.499405,23,318.989,1030.422,-0.014303,1.000
101,3.499405,24,399.316,1038.381,0.013732,1.000
101,3.499405,15,238.714,842.057,0.178136,0.900
101,3.499405,16,310.371,886.149,0.636841,0.365
102,3.534053,11,324.919,815.154,0.166444,1.000
102,3.534053,12,435.007,834.725,0.322499,1.000
102,3.534053,13,260.945,907.565,0.103955,0.853
102,3.534053,14,386.301,916.891,0.352491,0.297
102,3.534053,23,318.911,1030.193,-0.028955,1.000
102,3.534053,24,399.332,1037.760,0.028388,1.000
102,3.534053,15,238.568,842.067,0.136478,0.897
102,3.534053,16,309.841,864.639,0.459673,0.352
103,3.568700,11,322.905,815.016,0.163146,1.000
103,3.568700,12,435.009,836.375,0.319268,1.000
103,3.568700,13,252.157,896.188,0.187510,0.854
103,3.568700,14,381.613,918.231,0.358725,0.292
103,3.568700,23,317.420,1031.560,-0.033760,1.000
103,3.568700,24,398.122,1038.896,0.033242,1.000
103,3.568700,15,241.812,843.176,0.355079,0.874
103,3.568700,16,306.902,883.240,0.459049,0.328
104,3.603348,11,322.701,815.412,0.208754,1.000
104,3.603348,12,434.028,837.030,0.262733,1.000
104,3.603348,13,253.099,897.445,0.162867,0.842
104,3.603348,14,369.884,907.727,0.229199,0.299
104,3.603348,23,315.764,1031.243,0.005734,1.000
104,3.603348,24,395.014,1037.274,-0.006193,1.000
104,3.603348,15,247.973,852.355,0.079952,0.867
104,3.603348,16,284.684,863.901,0.238093,0.330
105,3.637996,11,318.678,816.692,0.226356,1.000
105,3.637996,12,434.918,839.470,0.268822,1.000
105,3.637996,13,249.145,898.342,0.192922,0.838
105,3.637996,14,384.358,925.107,0.352116,0.300
105,3.637996,23,315.785,1032.235,0.000670,1.000
105,3.637996,24,395.650,1037.866,-0.001165,1.000
105,3.637996,15,247.554,853.904,0.249290,0.848
105,3.637996,16,294.783,914.298,0.523796,0.310
106,3.672643,11,317.201,816.679,0.215366,1.000
106,3.672643,12,435.293,839.309,0.272355,1.000
106,3.672643,13,247.255,897.991,0.204944,0.830
106,3.672643,14,381.017,922.133,0.338197,0.289
106,3.672643,23,314.696,1032.610,-0.005043,1.000
106,3.672643,24,395.460,1038.041,0.004726,1.000
106,3.672643,15,249.500,857.107,0.319168,0.818
106,3.672643,16,294.596,903.657,0.441372,0.287
107,3.707291,11,317.516,816.927,0.211330,1.000
107,3.707291,12,435.378,840.256,0.238172,1.000
107,3.707291,13,247.507,900.145,0.152001,0.835
107,3.707291,14,386.074,922.007,0.246387,0.299
107,3.707291,23,314.387,1032.569,0.004982,1.000
107,3.707291,24,395.143,1038.055,-0.005402,1.000
107,3.707291,15,254.826,865.548,0.120571,0.811
107,3.707291,16,305.136,901.162,0.331552,0.271
108,3.741938,11,317.649,819.758,0.230011,1.000
108,3.741938,12,431.228,841.216,0.203752,1.000
108,3.741938,13,251.660,907.843,0.078480,0.841
108,3.741938,14,373.522,923.263,0.140358,0.314
108,3.741938,23,314.616,1031.936,0.036163,1.000
108,3.741938,24,390.898,1037.310,-0.036454,1.000
108,3.741938,15,264.172,881.235,-0.061799,0.816
108,3.741938,16,303.919,895.370,0.154094,0.269
109,3.776586,11,317.810,823.345,0.204482,1.000
109,3.776586,12,431.439,845.279,0.194820,1.000
109,3.776586,13,250.422,913.441,0.093992,0.846
109,3.776586,14,382.909,922.211,0.213006,0.332
109,3.776586,23,314.074,1034.653,0.024581,1.000
109,3.776586,24,391.234,1039.441,-0.024967,1.000
109,3.776586,15,262.010,883.577,0.103133,0.811
109,3.776586,16,310.052,893.980,0.343022,0.263
110,3.811233,11,309.739,825.217,0.212969,1.000
110,3.811233,12,431.800,845.195,0.192656,1.000
110,3.811233,13,247.441,921.758,0.189545,0.833
110,3.811233,14,401.779,934.733,0.233286,0.324
110,3.811233,23,313.366,1037.052,0.030758,1.000
110,3.811233,24,391.406,1041.327,-0.031161,1.000
110,3.811233,15,275.034,890.039,0.271641,0.767
110,3.811233,16,329.407,942.494,0.387416,0.241
111,3.845881,11,305.388,825.263,0.233957,1.000
111,3.845881,12,433.003,844.979,0.201964,0.999
111,3.845881,13,247.149,932.406,0.294665,0.808
111,3.845881,14,413.144,939.265,0.325879,0.323
111,3.845881,23,313.749,1037.001,0.029951,1.000
111,3.845881,24,391.469,1041.264,-0.030339,1.000
111,3.845881,15,284.172,910.124,0.458968,0.702
111,3.845881,16,361.739,943.914,0.630436,0.218
112,3.880529,11,300.030,828.063,0.227399,0.999
112,3.880529,12,433.624,844.764,0.183120,0.999
112,3.880529,13,247.409,942.707,0.321241,0.793
112,3.880529,14,415.514,938.870,0.340852,0.323
112,3.880529,23,311.615,1036.692,0.036781,1.000
112,3.880529,24,391.295,1041.226,-0.037185,1.000
112,3.880529,15,279.318,925.472,0.541151,0.639
112,3.880529,16,361.015,914.135,0.680764,0.198
113,3.915176,11,296.277,829.431,0.223673,0.999
113,3.915176,12,436.717,844.600,0.171873,0.999
113,3.915176,13,247.604,947.829,0.303573,0.774
113,3.915176,14,416.779,944.726,0.328330,0.360
113,3.915176,23,310.858,1035.488,0.040756,1.000
113,3.915176,24,390.313,1039.526,-0.041107,1.000
113,3.915176,15,285.671,977.316,0.486909,0.578
113,3.915176,16,373.703,990.306,0.554189,0.179
114,3.949824,11,294.382,831.520,0.211763,0.999
114,3.949824,12,440.400,845.804,0.176186,0.999
114,3.949824,13,249.417,954.036,0.299084,0.744
114,3.949824,14,419.207,948.315,0.322557,0.377
114,3.949824,23,309.362,1035.373,0.036126,1.000
114,3.949824,24,389.355,1039.335,-0.036494,0.999
114,3.949824,15,294.562,966.681,0.500930,0.522
114,3.949824,16,376.927,971.925,0.627330,0.163
115,3.984471,11,294.253,834.494,0.242118,0.999
115,3.984471,12,442.474,846.522,0.189484,0.999
115,3.984471,13,253.443,957.387,0.360862,0.706
115,3.984471,14,415.006,953.325,0.343041,0.394
115,3.984471,23,307.277,1037.336,0.034051,1.000
115,3.984471,24,388.673,1040.337,-0.034476,0.999
115,3.984471,15,302.282,960.046,0.584924,0.472
115,3.984471,16,379.484,972.467,0.643717,0.148
116,4.019119,11,294.325,837.326,0.260056,0.999
116,4.019119,12,442.997,846.499,0.193441,0.999
116,4.019119,13,258.158,960.693,0.330322,0.671
116,4.019119,14,414.061,949.775,0.326950,0.405
116,4.019119,23,306.123,1037.731,0.037733,1.000
116,4.019119,24,387.132,1040.699,-0.038130,0.999
116,4.019119,15,312.068,983.515,0.498212,0.428
116,4.019119,16,376.208,968.323,0.609574,0.134
117,4.053767,11,292.547,838.552,0.292151,0.999
117,4.053767,12,442.885,846.502,0.195914,0.999
117,4.053767,13,263.164,959.194,0.378533,0.645
117,4.053767,14,418.979,950.740,0.323241,0.428
117,4.053767,23,305.170,1030.995,0.045819,1.000
117,4.053767,24,383.614,1035.575,-0.046043,0.999
117,4.053767,15,304.543,987.444,0.572850,0.388
117,4.053767,16,398.746,980.405,0.619645,0.122
118,4.088414,11,292.012,840.503,0.303247,0.999
118,4.088414,12,442.387,846.417,0.196027,0.999
118,4.088414,13,265.747,961.271,0.337059,0.643
118,4.088414,14,426.309,952.504,0.232946,0.479
118,4.088414,23,304.369,1030.610,0.057804,1.000
118,4.088414,24,381.877,1034.556,-0.057908,0.999
118,4.088414,15,307.392,1006.626,0.472084,0.353
118,4.088414,16,421.505,1024.859,0.397198,0.116
119,4.123062,11,292.516,842.389,0.286844,0.999
119,4.123062,12,442.340,846.388,0.184577,0.999
119,4.123062,13,268.630,961.874,0.330537,0.618
119,4.123062,14,426.052,951.049,0.254349,0.508
119,4.123062,23,303.489,1038.349,0.056478,1.000
119,4.123062,24,381.654,1041.409,-0.056650,0.999
119,4.123062,15,318.720,991.135,0.458337,0.320
119,4.123062,16,401.856,996.982,0.472592,0.106
120,4.157709,11,291.182,847.030,0.203592,0.999
120,4.157709,12,441.341,846.853,0.114084,0.999
120,4.157709,13,268.013,966.327,0.279835,0.602
120,4.157709,14,424.780,956.153,0.236784,0.514
120,4.157709,23,302.841,1043.496,0.052523,1.000
120,4.157709,24,381.554,1045.685,-0.052753,0.999
120,4.157709,15,318.794,990.554,0.446717,0.291
120,4.157709,16,394.234,993.136,0.483114,0.096
121,4.192357,11,291.316,847.101,0.205983,0.999
121,4.192357,12,440.369,845.458,0.107673,0.999
121,4.192357,13,269.213,964.220,0.282034,0.587
121,4.192357,14,425.375,954.675,0.203885,0.542
121,4.192357,23,302.980,1043.648,0.057666,1.000
121,4.192357,24,380.668,1045.967,-0.057794,0.999
121,4.192357,15,318.044,986.877,0.353443,0.266
121,4.192357,16,389.933,991.861,0.428143,0.090
122,4.227004,11,289.667,848.030,0.217998,0.999
122,4.227004,12,439.696,845.006,0.073822,0.999
122,4.227004,13,268.607,967.281,0.282713,0.579
122,4.227004,14,426.068,954.299,0.193585,0.565
122,4.227004,23,300.129,1045.012,0.062175,1.000
122,4.227004,24,378.736,1046.049,-0.062432,0.999
122,4.227004,15,316.499,985.033,0.382679,0.241
122,4.227004,16,390.603,988.356,0.463273,0.083
123,4.261652,11,288.253,848.743,0.257221,0.999
123,4.261652,12,438.871,844.465,0.114108,0.999
123,4.261652,13,268.325,965.721,0.251446,0.556
123,4.261652,14,425.321,953.961,0.194638,0.576
123,4.261652,23,297.814,1045.932,0.059240,1.000
123,4.261652,24,376.113,1046.684,-0.059503,0.999
123,4.261652,15,314.894,983.395,0.265679,0.220
123,4.261652,16,388.686,986.716,0.429838,0.077
124,4.296300,11,288.229,848.608,0.255893,0.999
124,4.296300,12,437.972,844.213,0.091400,0.999
124,4.296300,13,267.992,965.021,0.254229,0.538
124,4.296300,14,424.932,951.695,0.168956,0.590
124,4.296300,23,298.182,1045.629,0.070833,1.000
124,4.296300,24,375.302,1047.286,-0.071057,0.999
124,4.296300,15,314.738,978.700,0.289589,0.201
124,4.296300,16,388.529,978.132,0.403214,0.072
125,4.330947,11,287.547,848.686,0.267891,0.999
125,4.330947,12,436.468,841.464,0.101378,0.999
125,4.330947,13,267.788,964.477,0.270023,0.529
125,4.330947,14,425.342,948.167,0.170926,0.614
125,4.330947,23,298.288,1043.832,0.071325,1.000
125,4.330947,24,373.709,1043.569,-0.071632,0.999
125,4.330947,15,314.094,984.928,0.329959,0.184
125,4.330947,16,390.317,979.506,0.402341,0.068
126,4.365595,11,287.358,848.638,0.271304,0.999
126,4.365595,12,435.540,841.410,0.100612,0.999
126,4.365595,13,267.577,966.011,0.301374,0.521
126,4.365595,14,424.053,947.757,0.190185,0.631
126,4.365595,23,298.418,1045.303,0.070103,1.000
126,4.365595,24,373.905,1046.053,-0.070266,0.999
126,4.365595,15,315.232,991.677,0.372943,0.167
126,4.365595,16,390.042,987.234,0.423546,0.063
127,4.400242,11,285.641,850.143,0.255316,0.999
127,4.400242,12,435.175,840.829,0.079346,0.999
127,4.400242,13,267.200,967.292,0.297429,0.504
127,4.400242,14,423.974,945.867,0.164880,0.637
127,4.400242,23,298.502,1045.258,0.068633,1.000
127,4.400242,24,374.251,1046.035,-0.068887,0.999
127,4.400242,15,320.968,989.472,0.380710,0.153
127,4.400242,16,389.905,987.431,0.421948,0.059
128,4.434890,11,284.603,850.930,0.250449,0.999
128,4.434890,12,433.896,840.278,0.061143,0.999
128,4.434890,13,267.061,972.233,0.296567,0.490
128,4.434890,14,423.894,948.167,0.157113,0.648
128,4.434890,23,297.984,1045.817,0.070651,1.000
128,4.434890,24,374.210,1045.990,-0.070992,0.999
128,4.434890,15,326.813,988.134,0.376561,0.140
128,4.434890,16,391.841,989.179,0.430211,0.056
129,4.469537,11,283.473,850.834,0.250559,0.999
129,4.469537,12,429.782,839.708,0.062220,0.999
129,4.469537,13,267.489,971.353,0.326739,0.470
129,4.469537,14,423.901,951.498,0.131511,0.667
129,4.469537,23,297.826,1045.707,0.070919,1.000
129,4.469537,24,373.893,1044.677,-0.071231,0.999
129,4.469537,15,325.018,991.618,0.456230,0.129
129,4.469537,16,402.804,1029.895,0.372955,0.058
130,4.504185,11,283.636,850.730,0.200129,0.999
130,4.504185,12,426.344,838.591,-0.032599,0.999
130,4.504185,13,268.057,970.780,0.244994,0.487
130,4.504185,14,424.100,951.499,-0.039146,0.699
130,4.504185,23,297.871,1044.916,0.078788,1.000
130,4.504185,24,373.878,1042.154,-0.079034,0.999
130,4.504185,15,323.530,1009.746,0.304725,0.124
130,4.504185,16,426.543,1059.373,0.071691,0.113
131,4.538833,11,283.781,850.691,0.225811,0.999
